1,10.7
2,10.7
3,10.4
4,10.4
5,10.7
6,10.8
7,10.4
8,10.4
9,10.6
10,10.7
11,10.7
12,10.6
13,10.7
14,10.6
15,10.6
16,10.6
17,10.7
18,10.8
19,10.7
20,10.7
21,10.8
22,10.8
23,10.7
24,10.6
25,10.6
26,10.6
27,10.7
28,10.8
29,10.7
30,10.7
31,10.5
32,10.5
33,10.6
34,10.6
35,10.6
36,10.6
37,10.7
38,10.8
39,10.8
40,10.8
41,10.8
42,10.8
43,10.6
44,10.7
45,10.8
46,10.8
47,10.8
48,10.7
49,10.7
50,10.6
51,10.6
52,10.6
53,10.7
54,10.7
55,10.6
56,10.6
57,10.7
58,10.6
59,10.7
60,10.7
61,10.7
62,10.7
63,10.8
64,10.8
65,10.7
66,10.8
67,10.7
68,10.5
69,10.7
70,10.7
71,10.8
72,10.8
73,10.8
74,10.8
75,10.7
76,10.8
77,10.6
78,10.7
79,11.0
80,11.0
81,10.8
82,10.7
83,10.7
84,10.7
85,10.7
86,10.5
87,10.6
88,10.8
89,10.8
90,10.6
91,10.6
92,10.8
93,10.8
94,10.7
95,10.7
96,10.6
97,10.7
98,10.8
99,10.8
100,10.8
101,10.8
102,10.6
103,10.6
104,10.6
105,10.6
106,10.8
107,10.7
108,10.6
109,10.5
110,10.7
111,10.8
112,10.8
113,10.7
114,10.8
115,10.5
116,10.6
117,10.8
118,10.7
119,10.7
120,10.8
121,10.8
122,10.8
123,10.6
124,10.7
125,10.7
126,10.8
127,10.8
128,10.7
129,10.8
130,10.8
131,10.8
132,10.8
133,10.7
134,10.6
135,10.6
136,10.5
137,10.6
138,10.6
139,10.5
140,10.8
141,10.8
142,10.7
143,10.7
144,10.7
145,10.7
146,10.6
147,10.7
148,10.5
149,10.5
150,10.9
151,10.8
152,10.7
153,10.6
154,10.8
155,10.8
156,10.8
157,10.8
158,10.6
159,10.6
160,10.8
161,10.8
162,10.8
163,10.8
164,10.8
165,10.7
166,10.5
167,10.5
168,10.8
169,10.9
170,10.9
171,11.0
172,10.9
173,10.9
174,10.6
175,10.6
176,10.6
177,10.7
178,10.7
179,10.7
180,10.6
181,10.6
182,10.7
183,10.7
184,10.7
185,10.7
186,10.7
187,10.7
188,10.6
189,10.7
190,10.7
191,10.7
192,10.5
193,10.4
194,10.6
195,10.7
196,10.6
197,10.7
198,10.6
199,10.6
200,10.6
201,10.7
202,10.7
203,10.8
204,10.6
205,10.6
206,10.7
207,10.7
208,10.6
209,10.6
210,10.8
211,10.8
212,10.7
213,10.7
214,10.7
215,10.6
216,10.7
217,10.6
218,10.7
219,10.6
220,10.6
221,10.6
222,10.7
223,10.7
224,10.9
225,10.9
226,10.8
227,10.8
228,10.8
229,10.8
230,10.6
231,10.5
232,10.8
233,10.8
234,10.7
235,10.7
236,10.5
237,10.5
238,10.6
239,10.5
240,10.9
241,10.7
242,10.7
243,10.6
244,10.6
245,10.6
246,10.5
247,10.5
248,10.8
249,10.9
250,10.7
251,10.7
252,10.8
253,10.8
254,10.8
255,10.9
256,10.5
257,10.6
258,10.6
259,10.6
260,10.7
261,10.7
262,10.7
263,10.6
264,10.8
265,10.8
266,10.6
267,10.5
268,10.7
269,10.6
270,10.7
271,10.6
272,10.6
273,10.8
274,10.8
275,10.6
276,10.6
277,10.9
278,10.9
279,10.8
280,10.9
281,10.7
282,10.7
283,10.8
284,10.9
285,10.8
286,10.8
287,10.7
288,10.7
289,10.3
290,10.4
291,10.7
292,10.7
293,10.9
294,10.9
295,10.8
296,10.8
297,10.9
298,10.8
299,10.7
300,10.7
301,10.8
302,10.8
303,10.7
304,10.8
305,10.8
306,10.8
307,10.7
308,10.6
309,10.7
310,10.6
311,10.7
312,10.7
313,10.6
314,10.5
315,10.7
316,10.7
317,10.8
318,10.7
319,10.6
320,10.6
321,10.6
322,10.7
323,10.8
324,10.8
325,10.9
326,10.8
327,10.7
328,10.6
329,10.6
330,10.6
331,10.7
332,10.8
333,10.8
334,10.7
335,10.8
336,10.7
337,10.6
338,10.7
339,10.7
340,10.7
341,10.6
342,10.7
343,10.7
344,10.6
345,10.8
346,10.5
347,10.8
348,10.8
349,10.6
350,10.6
351,10.6
352,10.7
353,10.8
354,10.6
355,10.7
356,10.9
357,10.8
358,10.6
359,10.6
360,10.7
361,10.9
362,10.8
363,10.8
364,10.8
365,10.8
366,10.7
367,10.8
368,10.8
369,10.7
370,10.7
371,10.6
372,10.7
373,10.7
374,10.5
375,10.4
376,10.6
377,10.7
378,10.7
379,10.8
380,10.9
381,10.8
382,10.5
383,10.6
384,10.8
385,10.8
386,10.7
387,10.7
388,10.7
389,10.8
390,10.8
391,10.7
392,10.7
393,10.8
394,10.7
395,10.6
396,10.5
397,10.9
398,10.9
399,10.9
400,10.8
401,10.9
402,10.8
403,10.6
404,10.7
405,10.7
406,10.8
407,10.8
408,10.8
409,10.6
410,10.7
411,10.8
412,10.7
413,10.6
414,10.5
415,10.7
416,10.7
417,10.8
418,10.6
419,10.6
420,10.7
421,10.7
422,10.9
423,11.0
424,10.6
425,10.6
426,10.6
427,10.7
428,10.7
429,10.7
430,10.6
431,10.6
432,10.7
433,10.7
434,10.8
435,10.6
436,10.6
437,10.5
438,10.6
439,10.5
440,10.6
441,10.6
442,10.7
443,10.7
444,10.5
445,10.5
446,10.6
447,10.7
448,10.5
449,10.5
